code_barre,num_inventaire,old_num_inventaire,departement,num_bureau,beneficiaire,designation,quantite,num_serie,condition,description,prix,categorie,chemin_image,custom_fields,date_ajouter,date_modification
SC0146,INV-2025-689,,DENT,47,SAMIR,ARMOIRE MÉTALLIQUE,1,2240,BON,EN METAL 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:34:15.300Z,2025-06-30T01:34:15.300Z
SC0147,INV-2025-690,,DENT,47,SAMIR,ARRACHE CLOU,1,,BON,,0.00,,,{},2025-06-30T01:34:15.512Z,2025-06-30T01:34:15.512Z
FV 56,INV-2025-691,,DENT,47,SAMIR,Ponceuse,1,20112300552,BON,MARQUE CROWN CT-13395,0.00,,,{},2025-06-30T01:34:16.042Z,2025-06-30T01:34:16.042Z
SC0148,INV-2025-692,,DENT,47,SAMIR,BATTERIE AUTOMOBILE,5,,BON,,0.00,,,{},2025-06-30T01:34:16.253Z,2025-06-30T01:34:16.253Z
FV 57,INV-2025-693,,DENT,47,SAMIR,VISEUSE NOUVEAU,1,20112307066,BON,CROWN CT21055LM,0.00,,,{},2025-06-30T01:34:16.463Z,2025-06-30T01:34:16.463Z
SC0149,INV-2025-694,,DENT,47,SAMIR,PISTOLET A PEINTURE,1,R17E0040,BON,JAUNE ""ORCA"",0.00,,,{},2025-06-30T01:34:16.675Z,2025-06-30T01:34:16.675Z
SC0150,INV-2025-695,,DENT,47,SAMIR,CISEAU,1,,MAUVAIS,VERT,0.00,,,{},2025-06-30T01:34:16.887Z,2025-06-30T01:34:16.887Z
ECR_POSITF_617,INV-2025-696,,DENT,47,SAMIR,SCIE TRONCONNEUSE ELECTRIQUE,1,1511270065,MAUVAIS,""CROWN"" GAZOLINE CHAINE SAW  CITY 2009-20,0.00,,,{},2025-06-30T01:34:17.100Z,2025-06-30T01:34:17.100Z
3379,INV-2025-697,,DENT,47,SAMIR,CLIMATISEUR MONO BLOC,1,,MOYEN,MARCHE FRAICHEUR CARRIER,0.00,,,{},2025-06-30T01:34:17.314Z,2025-06-30T01:34:17.314Z
SC0152,INV-2025-698,,DENT,47,SAMIR,HOUE,2,,BON,Houe GRAND ET PETIT,0.00,,,{},2025-06-30T01:34:17.527Z,2025-06-30T01:34:17.527Z
SC0153,INV-2025-699,,DENT,47,SAMIR,CISAILLE,1,,BON,VASTLI KING,0.00,,,{},2025-06-30T01:34:17.736Z,2025-06-30T01:34:17.736Z
SC0154,INV-2025-700,,DENT,47,SAMIR,ciseau,1,,BON,,0.00,,,{},2025-06-30T01:34:17.946Z,2025-06-30T01:34:17.946Z
SC0155,INV-2025-701,,DENT,47,SAMIR,CLE A GRIFFE,1,,BON,,0.00,,,{},2025-06-30T01:34:18.157Z,2025-06-30T01:34:18.157Z
SC0156,INV-2025-702,,DENT,47,SAMIR,MARTEAU,3,,BON,3 MARTEAU,0.00,,,{},2025-06-30T01:34:18.369Z,2025-06-30T01:34:18.369Z
SC0157,INV-2025-703,,DENT,47,SAMIR,METRE,1,,BON,,0.00,,,{},2025-06-30T01:34:18.579Z,2025-06-30T01:34:18.579Z
SC0158,INV-2025-704,,DENT,47,SAMIR,SCIE POUR BOIS,1,,BON,,0.00,,,{},2025-06-30T01:34:18.795Z,2025-06-30T01:34:18.795Z
3921,INV-2025-705,,DENT,47,SAMIR,TONDEUSE,1,,BON,,0.00,,,{},2025-06-30T01:34:19.008Z,2025-06-30T01:34:19.008Z
SC0159,INV-2025-706,,DENT,48,VIDE,ARMOIRE MÉTALLIQUE,1,,MAUVAIS,EN METAL 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:34:19.220Z,2025-06-30T01:34:19.220Z
SC0160,INV-2025-707,,DENT,48,VIDE,CLIMATISEUR MONO BLOC,1,,MAUVAIS,MAUVAIS ETAT MARQUE INCONNUE,0.00,,,{},2025-06-30T01:34:19.429Z,2025-06-30T01:34:19.429Z
ECR_POSITF_299,INV-2025-708,,DENT,49,AISSA,CHAISE VISITEUR,1,,MAUVAIS,EN CUIR SKAI Skaï   ACCOURDOIS  MARRON,0.00,,,{},2025-06-30T01:34:19.643Z,2025-06-30T01:34:19.643Z
ECR_POSITF_523,INV-2025-709,,DENT,49,AISSA,POSTE A SOUDER,1,00078,BON,HIFI 400  MARQUE FIMER,0.00,,,{},2025-06-30T01:34:19.852Z,2025-06-30T01:34:19.852Z
3380,INV-2025-710,,DENT,49,AISSA,CLIMATISEUR MONO BLOC,1,,BON,MARQUE CARRIER,0.00,,,{},2025-06-30T01:34:20.099Z,2025-06-30T01:34:20.099Z
SC0161,INV-2025-711,,DENT,49,AISSA,ARMOIRE MÉTALLIQUE,1,,MAUVAIS,EN METAL 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:34:20.372Z,2025-06-30T01:34:20.372Z
ECR_POSITF_294,INV-2025-712,,DENT,49,AISSA,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:20.714Z,2025-06-30T01:34:20.714Z
SC0162,INV-2025-713,,DENT,49,AISSA,ELEMENT ETAGER,1,,MAUVAIS,EN BOIS  3 TABLETTES,0.00,,,{},2025-06-30T01:34:20.972Z,2025-06-30T01:34:20.972Z
SC0163,INV-2025-714,,DENT,49,AISSA,POUBELLE METALLIQUE  CENDRIER,1,,MOYEN,NOIR,0.00,,,{},2025-06-30T01:34:21.231Z,2025-06-30T01:34:21.231Z
SC0164,INV-2025-715,,DENT,49,AISSA,CLE A GRIFFE,1,,BON,24 POUCES,0.00,,,{},2025-06-30T01:34:21.561Z,2025-06-30T01:34:21.561Z
SC0165,INV-2025-716,,DENT,49,AISSA,PISTOLET A PEINTURE,1,,BON,Marque TOTAL,0.00,,,{},2025-06-30T01:34:21.952Z,2025-06-30T01:34:21.952Z
SC0166,INV-2025-717,,DENT,49,AISSA,PISTOLET A PEINTURE,1,,BON,MARQUE CROWN,0.00,,,{},2025-06-30T01:34:22.164Z,2025-06-30T01:34:22.164Z
ECR_POSITF_637,INV-2025-718,,EPOP,50,MENAGE,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:34:22.379Z,2025-06-30T01:34:22.379Z
SC0167,INV-2025-719,,EPOP,50,MENAGE,CLIMATISEUR MONO BLOC,1,,BON,MONO BLOC MARQUE SONELEC,0.00,,,{},2025-06-30T01:34:22.612Z,2025-06-30T01:34:22.612Z
ECR_POSITF_257,INV-2025-720,,EPOP,50,MENAGE,CAISSON MOBILE,1,,MAUVAIS,EN BOIS MARRON CLAIR   3 TIROIRES MANQUE POIGNEES,0.00,,,{},2025-06-30T01:34:22.826Z,2025-06-30T01:34:22.826Z
3246,INV-2025-722,,EPOP,50,MENAGE,ARMOIRE EN BOIS,1,,MOYEN,EN BOIS MARRON 2 PORTES BATTANTES 4 TABLETTES,0.00,,,{},2025-06-30T01:34:23.060Z,2025-06-30T01:34:23.060Z
SC0168,INV-2025-723,,EPOP,50,MENAGE,ARMOIRE MÉTALLIQUE,1,2012,MOYEN,EN METAL 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:34:23.322Z,2025-06-30T01:34:23.322Z
ECR_POSITF_319-1,INV-2025-724,,EPOP,50,MENAGE,CHAISE VISITEUR,1,2637,MOYEN,EN CUIR SKAI ACCOUDOIRE,0.00,,,{},2025-06-30T01:34:23.538Z,2025-06-30T01:34:23.538Z
ECR_POSITF_352,INV-2025-725,,EPOP,50,MENAGE,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI ACCOUDOIRE  PIED LUGS,0.00,,,{},2025-06-30T01:34:23.770Z,2025-06-30T01:34:23.770Z
ECR_POSITF_353,INV-2025-726,,EPOP,50,MENAGE,CHAISE VISITEUR,1,1809,MOYEN,EN CUIR SKAI Skaï  MARRON,0.00,,,{},2025-06-30T01:34:23.996Z,2025-06-30T01:34:23.996Z
sc1111,INV-2025-727,,EPOP,50,MENAGE,CHAISE VISITEUR,1,,BON,TISSU NOIR,0.00,,,{},2025-06-30T01:34:24.209Z,2025-06-30T01:34:24.209Z
sc1112,INV-2025-728,,EPOP,50,MENAGE,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  MARRON,0.00,,,{},2025-06-30T01:34:24.477Z,2025-06-30T01:34:24.477Z
sc1113,INV-2025-729,,EPOP,50,MENAGE,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  MARRON,0.00,,,{},2025-06-30T01:34:24.707Z,2025-06-30T01:34:24.707Z
sc1114,INV-2025-730,,EPOP,50,MENAGE,CHAISE VISITEUR,1,,BON,EN CUIR SKAI ACCOUDOIRE  PIED LUGS,0.00,,,{},2025-06-30T01:34:24.976Z,2025-06-30T01:34:24.976Z
3555,INV-2025-731,,EPOP,50,MENAGE,LIT,1,,MOYEN,EN BOIS,0.00,,,{},2025-06-30T01:34:25.185Z,2025-06-30T01:34:25.185Z
ECR_POSITF_510-2,INV-2025-721,,EPOP,50,MENAGE,APPAREIL TELPHONE FIXE,1,6EAFC274484,MOYEN,MARQUE PANASONIC,0.00,,,{},2025-06-30T01:34:25.400Z,2025-06-30T01:34:25.400Z
3381,INV-2025-732,,EPOP,51,STANDARD TEL,CLIMATISEUR MONO BLOC,1,,MAUVAIS,CARRIER MONO BLOC,0.00,,,{},2025-06-30T01:34:25.612Z,2025-06-30T01:34:25.612Z
ECR_POSITF_354,INV-2025-733,,EPOP,51,MENAGE,CHAISE VISITEUR,1,1196,MOYEN,EN CUIR SKAI Skaï  MARRON,0.00,,,{},2025-06-30T01:34:25.829Z,2025-06-30T01:34:25.829Z
SC0169,INV-2025-734,,EPOP,51,STANDARD TEL,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:34:26.111Z,2025-06-30T01:34:26.111Z
SC0170,INV-2025-735,,EPOP,51,STANDARD TEL,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:34:26.418Z,2025-06-30T01:34:26.418Z
SC0171,INV-2025-736,,EPOP,51,STANDARD TEL,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:34:26.696Z,2025-06-30T01:34:26.696Z
SC0172,INV-2025-737,,EPOP,51,STANDARD TEL,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:34:26.908Z,2025-06-30T01:34:26.908Z
SC0173,INV-2025-738,,EPOP,51,STANDARD TEL,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:34:27.140Z,2025-06-30T01:34:27.140Z
SC0174,INV-2025-739,,EPOP,51,STANDARD TEL,ELEMENT ETAGER,1,,MOYEN,EN BOIS 5 TABLETTES,0.00,,,{},2025-06-30T01:34:27.353Z,2025-06-30T01:34:27.353Z
SC0175,INV-2025-740,VIDE,EPOP,52,VIDE,VIDE,1,VIDE,BON,VIDE,0.00,,,{},2025-06-30T01:34:27.565Z,2025-06-30T01:34:27.565Z
ECR_POSITF_75,INV-2025-741,,EPOP,53,S.Reunion,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:34:27.834Z,2025-06-30T01:34:27.834Z
3252,INV-2025-742,FNR0057,EPOP,53,S.Reunion,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:28.055Z,2025-06-30T01:34:28.055Z
ECR_POSITF_133,INV-2025-743,FNR0057,EPOP,53,S.Reunion,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:28.267Z,2025-06-30T01:34:28.267Z
ECR_POSITF_293,INV-2025-744,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:28.478Z,2025-06-30T01:34:28.478Z
3414,INV-2025-745,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,425,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:28.698Z,2025-06-30T01:34:28.698Z
3415,INV-2025-746,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:29.050Z,2025-06-30T01:34:29.050Z
3416,INV-2025-747,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:29.273Z,2025-06-30T01:34:29.273Z
3417,INV-2025-748,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:34:29.677Z,2025-06-30T01:34:29.677Z
3418,INV-2025-749,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:34:29.889Z,2025-06-30T01:34:29.889Z
3419,INV-2025-750,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  BLEU,0.00,,,{},2025-06-30T01:34:30.193Z,2025-06-30T01:34:30.193Z
3420,INV-2025-751,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:34:30.417Z,2025-06-30T01:34:30.417Z
3421,INV-2025-752,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:30.631Z,2025-06-30T01:34:30.631Z
3422,INV-2025-753,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:30.846Z,2025-06-30T01:34:30.846Z
ECR_POSITF_318,INV-2025-754,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:34:31.057Z,2025-06-30T01:34:31.057Z
SC0176,INV-2025-755,,EPOP,53,S.Reunion,TABLE DATASHOW,1,,BON,EN MELAMINE SUPPORT METALLIQUE 1ETAGE,0.00,,,{},2025-06-30T01:34:31.268Z,2025-06-30T01:34:31.268Z
ECR_POSITF_632,INV-2025-756,,EPOP,53,S.Reunion,TABLE DE REUNION,1,2699,BON,EN BOIS MARRONNOIR,0.00,,,{},2025-06-30T01:34:31.479Z,2025-06-30T01:34:31.479Z
ECR_POSITF_633,INV-2025-757,,EPOP,53,S.Reunion,TABLE DE REUNION,1,2693,BON,EN BOIS MARRONNOIR,0.00,,,{},2025-06-30T01:34:31.707Z,2025-06-30T01:34:31.707Z
SC0177,INV-2025-758,087,EPOP,53,S.Reunion,TABLEAU ARDOISE,1,,BON,TREPIED BLANC,0.00,,,{},2025-06-30T01:34:31.924Z,2025-06-30T01:34:31.924Z
3382,INV-2025-759,,EPOP,53,S.Reunion,CLIMATISEUR MONO BLOC,1,,BON,MONO BLOC MARQUE CARRIER,0.00,,,{},2025-06-30T01:34:32.135Z,2025-06-30T01:34:32.135Z
3389,INV-2025-760,,EPOP,53,S.Reunion,CLIMATISEUR MONO BLOC,1,,BON,MONO BLOC MARQUE CARRIER F097RB  8700 BTU,0.00,,,{},2025-06-30T01:34:32.347Z,2025-06-30T01:34:32.347Z
ECR_POSITF_310,INV-2025-761,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:32.555Z,2025-06-30T01:34:32.555Z
ECR_POSITF_311,INV-2025-762,,EPOP,53,S.Reunion,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:32.781Z,2025-06-30T01:34:32.781Z
ECR_POSITF_151,INV-2025-763,,EPOP,53,S.Reunion,BUREAU,1,,MOYEN,EN BOIS   A ROULETTES MOBILE,0.00,,,{},2025-06-30T01:34:32.993Z,2025-06-30T01:34:32.993Z
3440,INV-2025-764,,EPOP,53,S.Reunion,VIDEOPROJECTEUR DATA SHOW,1,3Y40418NH,MOYEN,MARQUE NEC MARQUE VTS60,0.00,,,{},2025-06-30T01:34:33.203Z,2025-06-30T01:34:33.203Z
ECR_POSITF_76,INV-2025-765,,EPOP,53,S.Reunion,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:34:33.421Z,2025-06-30T01:34:33.421Z
SC0178,INV-2025-766,,EPOP,53,S.Reunion,RIDEAU PROJECTEUR,1,,BON,RIDEAU PROJECTEUR,0.00,,,{},2025-06-30T01:34:33.632Z,2025-06-30T01:34:33.632Z
VENDU (QT 1),INV-2025-767,,EPOP,53,S.Reunion,TABLEAU D AFFICHAGE,4,,BON,4 PANNEAUX D AFFICHAGE,0.00,,,{},2025-06-30T01:34:33.845Z,2025-06-30T01:34:33.845Z
SC0179,INV-2025-768,,EPOP,54,ZOHEIR,BAFFLE,1,,BON,MINI NOIR,0.00,,,{},2025-06-30T01:34:34.057Z,2025-06-30T01:34:34.057Z
ECR_POSITF_152,INV-2025-769,,EPOP,54,ZOHEIR,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:34.281Z,2025-06-30T01:34:34.281Z
SC0180,INV-2025-770,,EPOP,54,ZOHEIR,BUREAU A CAISSON INTÉGRÉ,1,,BON,EN BOIS 1 X CAISSONS INTEGRE  2 TIROIRS,0.00,,,{},2025-06-30T01:34:34.499Z,2025-06-30T01:34:34.499Z
sc1115,INV-2025-771,,EPOP,54,ZOHEIR,erreur,1,FXYF8HA106597,BON,,0.00,,,{},2025-06-30T01:34:34.709Z,2025-06-30T01:34:34.709Z
ECR_POSITF_500,INV-2025-772,,EPOP,54,ZOHEIR,IMPRIMANTE,1,NCLA316396,BON,CANON LASER  F158200 LBP 6020,0.00,,,{},2025-06-30T01:34:34.924Z,2025-06-30T01:34:34.924Z
SC0182,INV-2025-773,,EPOP,54,ZOHEIR,UNITE PC,1,,BON,CLONE,0.00,,,{},2025-06-30T01:34:35.147Z,2025-06-30T01:34:35.147Z
SC0183,INV-2025-774,,EPOP,54,ZOHEIR,COMMUTATEUR RÉSEAU SWITCH,1,QB3T1C2002174,BON,MARQUE D LINK DES-1024A  24 PORTES,0.00,,,{},2025-06-30T01:34:35.367Z,2025-06-30T01:34:35.367Z
ECR_POSITF_418,INV-2025-775,0050,EPOP,54,ZOHEIR,CHAISE BUREAU,1,,MAUVAIS,EN TISSU GRIS ACCOUDOIRS  A ROULETTES,0.00,,,{},2025-06-30T01:34:35.585Z,2025-06-30T01:34:35.585Z
ECR_POSITF_419,INV-2025-776,,EPOP,54,ZOHEIR,CHAISE BUREAU,1,,MAUVAIS,EN TISSU NOIR A ROULETTES ACCOUDOIRS,0.00,,,{},2025-06-30T01:34:35.805Z,2025-06-30T01:34:35.805Z
ECR_POSITF_319-2,INV-2025-777,,EPOP,54,ZOHEIR,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  BLEU,0.00,,,{},2025-06-30T01:34:36.058Z,2025-06-30T01:34:36.058Z
ECR_POSITF_66,INV-2025-778,,EPOP,54,ZOHEIR,ARMOIRE RESEAU,1,,MOYEN,EN METAL   1 PORTE EN VERRE,0.00,,,{},2025-06-30T01:34:36.269Z,2025-06-30T01:34:36.269Z
ECR_POSITF_71-2,INV-2025-779,0270,EPOP,54,ZOHEIR,ARMOIRE VITREE,1,,MOYEN,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:34:36.489Z,2025-06-30T01:34:36.489Z
ECR_POSITF_258,INV-2025-780,,EPOP,54,ZOHEIR,CAISSON MOBILE,1,,MOYEN,EN BOIS A ROULETTES 03 TIROIRS,0.00,,,{},2025-06-30T01:34:36.697Z,2025-06-30T01:34:36.697Z
3936A2,INV-2025-781,,EPOP,54,ZOHEIR,CLIMATISEUR SPLIT,1,63229979920,BON,MARQUE CONDOR CS09-CR24T3-I PROPERIETE CAPDEL,0.00,,,{},2025-06-30T01:34:36.915Z,2025-06-30T01:34:36.915Z
4007-1,INV-2025-792,,EPOP,55,ATTOUT,ECRAN PC,1,CNC237PWC8,BON,Moniteur HP  W2072A 20 POUCES,0.00,,,{},2025-06-30T01:34:37.137Z,2025-06-30T01:34:37.137Z
4007-2,INV-2025-802,,EPOP,55,ATTOUT,UNITE PC,1,8CG8296ZPT,BON,DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:34:37.396Z,2025-06-30T01:34:37.396Z
ECR_POSITF_37,INV-2025-782,,EPOP,55,ATTOUT,ARMOIRE FORTE BLINDÉE,1,,BON,EN METAL BLINDÉE 2 PORTES,0.00,,,{},2025-06-30T01:34:37.617Z,2025-06-30T01:34:37.617Z
ECR_POSITF_78,INV-2025-783,059,EPOP,55,ATTOUT,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:34:37.830Z,2025-06-30T01:34:37.830Z
SC0184,INV-2025-784,,EPOP,55,ATTOUT,BUREAU A CAISSON INTÉGRÉ,1,2795,BON,EN BOIS 1 X CAISSONS INTEGRE  3 TIROIRS,0.00,,,{},2025-06-30T01:34:38.043Z,2025-06-30T01:34:38.043Z
3498,INV-2025-785,,EPOP,55,ATTOUT,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:38.252Z,2025-06-30T01:34:38.252Z
ECR_POSITF_259,INV-2025-786,,EPOP,55,ATTOUT,CAISSON MOBILE,1,2833,BON,EN BOIS MARRON COTÉS NOIR 3TIROIRES,0.00,,,{},2025-06-30T01:34:38.468Z,2025-06-30T01:34:38.468Z
ECR_POSITF_312,INV-2025-787,,EPOP,55,ATTOUT,CHAISE VISITEUR,1,2954,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:38.687Z,2025-06-30T01:34:38.687Z
ECR_POSITF_313,INV-2025-788,0023,EPOP,55,ATTOUT,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:38.901Z,2025-06-30T01:34:38.901Z
ECR_POSITF_314,INV-2025-789,,EPOP,55,ATTOUT,CHAISE VISITEUR,1,2922,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:39.112Z,2025-06-30T01:34:39.112Z
ECR_POSITF_315,INV-2025-790,,EPOP,55,ATTOUT,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:34:39.330Z,2025-06-30T01:34:39.330Z
ECR_POSITF_316,INV-2025-791,,EPOP,55,ATTOUT,CHAISE VISITEUR,1,,BON,EN TISSU ACCOUDOIRS PIED LUGS BLEU,0.00,,,{},2025-06-30T01:34:39.560Z,2025-06-30T01:34:39.560Z
SC0185,INV-2025-793,,EPOP,55,ATTOUT,ENREGISTREUR VOCAL NUMÉRIQUE PROFESSIONNEL,1,1002694,BON,MARQUE SONY,0.00,,,{},2025-06-30T01:34:39.770Z,2025-06-30T01:34:39.770Z
ECR_POSITF_212,INV-2025-794,0231,EPOP,55,ATTOUT,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:39.982Z,2025-06-30T01:34:39.982Z
ECR_POSITF_213,INV-2025-795,059,EPOP,55,ATTOUT,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:40.222Z,2025-06-30T01:34:40.222Z
SC0186,INV-2025-797,,EPOP,55,ATTOUT,TABLEAU ARDOISE,1,,BON,MARQUE SHART COLORIS EN BLANC,0.00,,,{},2025-06-30T01:34:40.433Z,2025-06-30T01:34:40.433Z
3936A3,INV-2025-798,,EPOP,55,ATTOUT,CLIMATISEUR SPLIT,1,,BON,MARQUE HAIER,0.00,,,{},2025-06-30T01:34:40.647Z,2025-06-30T01:34:40.647Z
3927,INV-2025-799,,EPOP,55,ATTOUT,IMPRIMANTE,1,NCLA229041,BON,CANON LASER  F158200 LBP 6020,0.00,,,{},2025-06-30T01:34:40.860Z,2025-06-30T01:34:40.860Z
3891,INV-2025-800,,EPOP,55,ATTOUT,SCANNER,1,,BON,EPSON MARQUE GT-S80,0.00,,,{},2025-06-30T01:34:41.072Z,2025-06-30T01:34:41.072Z
3362,INV-2025-801,,EPOP,55,ATTOUT,APPAREIL TELPHONE FIXE,1,,MOYEN,MARQUE ALCATEL,0.00,,,{},2025-06-30T01:34:41.281Z,2025-06-30T01:34:41.281Z
ECR_POSITF_79,INV-2025-803,0273,EPOP,56,MONSEF,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:34:41.492Z,2025-06-30T01:34:41.492Z
SC0187,INV-2025-804,,EPOP,56,MONSEF,BAFFLE,1,,BON,MINI NOIR,0.00,,,{},2025-06-30T01:34:41.839Z,2025-06-30T01:34:41.839Z
ECR_POSITF_153,INV-2025-805,0226,EPOP,56,MONSEF,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:42.044Z,2025-06-30T01:34:42.044Z
3262,INV-2025-806,,EPOP,56,MONSEF,BUREAU,1,,BON,EN BOIS AVEC TIROIR CLAVIER  (PETIT),0.00,,,{},2025-06-30T01:34:42.320Z,2025-06-30T01:34:42.320Z
SC0188,INV-2025-807,,EPOP,56,MONSEF,CLIMATISEUR SPLIT,1,63229979920,BON,MARQUE CONDOR CS09-CR24T3-I PROPERIETE CAPDEL,0.00,,,{},2025-06-30T01:34:42.589Z,2025-06-30T01:34:42.589Z
SC0189,INV-2025-808,,EPOP,56,MONSEF,UNITE PC,1,,BON,BOITIER ASUS CLONE,0.00,,,{},2025-06-30T01:34:42.822Z,2025-06-30T01:34:42.822Z
ECR_POSITF_260,INV-2025-809,305,EPOP,56,MONSEF,CAISSON MOBILE,1,,MOYEN,EN BOIS MARRON CLAIR   3 TIROIRES,0.00,,,{},2025-06-30T01:34:43.042Z,2025-06-30T01:34:43.042Z
ECR_POSITF_420,INV-2025-810,,EPOP,56,MONSEF,CHAISE BUREAU,1,,MOYEN,EN TISSU NOIRACCOUDOIRS A ROULETTESMARQUE MENERA,0.00,,,{},2025-06-30T01:34:43.253Z,2025-06-30T01:34:43.253Z
SC0190,INV-2025-811,,EPOP,56,MONSEF,ECRAN PC,1,FXYF8HA107586,BON,Moniteur AOC  19 POUCES,0.00,,,{},2025-06-30T01:34:43.463Z,2025-06-30T01:34:43.463Z
ECR_POSITF_356,INV-2025-812,,EPOP,56,MONSEF,CHAISE VISITEUR,1,,BON,EN CUIR SKAI ACCOUDOIRE,0.00,,,{},2025-06-30T01:34:43.693Z,2025-06-30T01:34:43.693Z
4008-1,INV-2025-833,,EPOP,57,ADEL S,ECRAN PC,1,3CQ8191FKQ,BON,Moniteur HP V197 de 18;5 pouces,0.00,,,{},2025-06-30T01:34:43.949Z,2025-06-30T01:34:43.949Z
4008-2,INV-2025-834,,EPOP,57,ADEL S,UNITE PC,1,8CG8296XPJ,BON,DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:34:44.167Z,2025-06-30T01:34:44.167Z
ECR_POSITF_154,INV-2025-813,0064,EPOP,57,ADEL S,BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:34:44.379Z,2025-06-30T01:34:44.379Z
